,animal,pair,strain,region,wavelength,value,experiment,movement,region_mvmt
4086,37,0,HD233,pm3,e,-272.5265870725463,2017_02_22-HD233_SAY47,0,SidesOfTip
4087,37,0,HD233,pm3,e,-272.5265870725463,2017_02_22-HD233_SAY47,0,Tip
4088,38,0,HD233,pm3,e,-273.69767061316765,2017_02_22-HD233_SAY47,0,AnteriorBulb
4089,38,0,HD233,pm3,e,-273.69767061316765,2017_02_22-HD233_SAY47,0,PosteriorBulb
4090,38,0,HD233,pm3,e,-273.69767061316765,2017_02_22-HD233_SAY47,0,SidesOfTip
4091,38,0,HD233,pm3,e,-273.69767061316765,2017_02_22-HD233_SAY47,0,Tip
4092,39,0,HD233,pm3,e,-266.2952759561821,2017_02_22-HD233_SAY47,0,AnteriorBulb
4093,39,0,HD233,pm3,e,-266.2952759561821,2017_02_22-HD233_SAY47,0,PosteriorBulb
4094,39,0,HD233,pm3,e,-266.2952759561821,2017_02_22-HD233_SAY47,0,SidesOfTip
4095,39,0,HD233,pm3,e,-266.2952759561821,2017_02_22-HD233_SAY47,0,Tip
4096,40,0,HD233,pm3,e,-269.09630331328617,2017_02_22-HD233_SAY47,0,AnteriorBulb
4097,40,0,HD233,pm3,e,-269.09630331328617,2017_02_22-HD233_SAY47,0,PosteriorBulb
4098,40,0,HD233,pm3,e,-269.09630331328617,2017_02_22-HD233_SAY47,0,SidesOfTip
4099,40,0,HD233,pm3,e,-269.09630331328617,2017_02_22-HD233_SAY47,0,Tip
4100,41,0,HD233,pm3,e,-272.6893959418791,2017_02_22-HD233_SAY47,0,AnteriorBulb
4101,41,0,HD233,pm3,e,-272.6893959418791,2017_02_22-HD233_SAY47,0,PosteriorBulb
4102,41,0,HD233,pm3,e,-272.6893959418791,2017_02_22-HD233_SAY47,0,SidesOfTip
4103,41,0,HD233,pm3,e,-272.6893959418791,2017_02_22-HD233_SAY47,0,Tip
4104,42,0,HD233,pm3,e,-269.1338705220496,2017_02_22-HD233_SAY47,0,AnteriorBulb
4105,42,0,HD233,pm3,e,-269.1338705220496,2017_02_22-HD233_SAY47,0,PosteriorBulb
4106,42,0,HD233,pm3,e,-269.1338705220496,2017_02_22-HD233_SAY47,0,SidesOfTip
4107,42,0,HD233,pm3,e,-269.1338705220496,2017_02_22-HD233_SAY47,0,Tip
4108,43,0,HD233,pm3,e,-270.21782614232717,2017_02_22-HD233_SAY47,0,AnteriorBulb
4109,43,0,HD233,pm3,e,-270.21782614232717,2017_02_22-HD233_SAY47,0,PosteriorBulb
4110,43,0,HD233,pm3,e,-270.21782614232717,2017_02_22-HD233_SAY47,0,SidesOfTip
4111,43,0,HD233,pm3,e,-270.21782614232717,2017_02_22-HD233_SAY47,0,Tip
4112,44,0,HD233,pm3,e,-269.0111642006504,2017_02_22-HD233_SAY47,0,AnteriorBulb
4113,44,0,HD233,pm3,e,-269.0111642006504,2017_02_22-HD233_SAY47,0,PosteriorBulb
4114,44,0,HD233,pm3,e,-269.0111642006504,2017_02_22-HD233_SAY47,0,SidesOfTip
4115,44,0,HD233,pm3,e,-269.0111642006504,2017_02_22-HD233_SAY47,0,Tip
4116,45,0,HD233,pm3,e,-267.0693254039247,2017_02_22-HD233_SAY47,0,AnteriorBulb
4117,45,0,HD233,pm3,e,-267.0693254039247,2017_02_22-HD233_SAY47,0,PosteriorBulb
4118,45,0,HD233,pm3,e,-267.0693254039247,2017_02_22-HD233_SAY47,0,SidesOfTip
4119,45,0,HD233,pm3,e,-267.0693254039247,2017_02_22-HD233_SAY47,0,Tip
4120,46,0,HD233,pm3,e,-266.66245953173103,2017_02_22-HD233_SAY47,0,AnteriorBulb
4121,46,0,HD233,pm3,e,-266.66245953173103,2017_02_22-HD233_SAY47,0,PosteriorBulb
4122,46,0,HD233,pm3,e,-266.66245953173103,2017_02_22-HD233_SAY47,0,SidesOfTip
4123,46,0,HD233,pm3,e,-266.66245953173103,2017_02_22-HD233_SAY47,0,Tip
4124,47,0,HD233,pm3,e,-266.2641744276006,2017_02_22-HD233_SAY47,0,AnteriorBulb
4125,47,0,HD233,pm3,e,-266.2641744276006,2017_02_22-HD233_SAY47,0,PosteriorBulb
4126,47,0,HD233,pm3,e,-266.2641744276006,2017_02_22-HD233_SAY47,0,SidesOfTip
4127,47,0,HD233,pm3,e,-266.2641744276006,2017_02_22-HD233_SAY47,0,Tip
4128,48,0,HD233,pm3,e,-266.7443207802154,2017_02_22-HD233_SAY47,0,AnteriorBulb
4129,48,0,HD233,pm3,e,-266.7443207802154,2017_02_22-HD233_SAY47,0,PosteriorBulb
4130,48,0,HD233,pm3,e,-266.7443207802154,2017_02_22-HD233_SAY47,0,SidesOfTip
4131,48,0,HD233,pm3,e,-266.7443207802154,2017_02_22-HD233_SAY47,0,Tip
4132,49,0,HD233,pm3,e,-270.0701420594282,2017_02_22-HD233_SAY47,0,AnteriorBulb
4133,49,0,HD233,pm3,e,-270.0701420594282,2017_02_22-HD233_SAY47,0,PosteriorBulb
4134,49,0,HD233,pm3,e,-270.0701420594282,2017_02_22-HD233_SAY47,0,SidesOfTip
4135,49,0,HD233,pm3,e,-270.0701420594282,2017_02_22-HD233_SAY47,0,Tip
4136,50,0,HD233,pm3,e,-270.9356768409925,2017_02_22-HD233_SAY47,0,AnteriorBulb
4137,50,0,HD233,pm3,e,-270.9356768409925,2017_02_22-HD233_SAY47,0,PosteriorBulb
4138,50,0,HD233,pm3,e,-270.9356768409925,2017_02_22-HD233_SAY47,0,SidesOfTip
4139,50,0,HD233,pm3,e,-270.9356768409925,2017_02_22-HD233_SAY47,0,Tip
4140,51,0,HD233,pm3,e,-268.4594458795516,2017_02_22-HD233_SAY47,0,AnteriorBulb
4141,51,0,HD233,pm3,e,-268.4594458795516,2017_02_22-HD233_SAY47,0,PosteriorBulb
4142,51,0,HD233,pm3,e,-268.4594458795516,2017_02_22-HD233_SAY47,0,SidesOfTip
4143,51,0,HD233,pm3,e,-268.4594458795516,2017_02_22-HD233_SAY47,0,Tip
4144,52,0,HD233,pm3,e,-268.9906838290995,2017_02_22-HD233_SAY47,0,AnteriorBulb
4145,52,0,HD233,pm3,e,-268.9906838290995,2017_02_22-HD233_SAY47,0,PosteriorBulb
4146,52,0,HD233,pm3,e,-268.9906838290995,2017_02_22-HD233_SAY47,0,SidesOfTip
4147,52,0,HD233,pm3,e,-268.9906838290995,2017_02_22-HD233_SAY47,0,Tip
4148,53,0,HD233,pm3,e,-266.3047532877598,2017_02_22-HD233_SAY47,0,AnteriorBulb
4149,53,0,HD233,pm3,e,-266.3047532877598,2017_02_22-HD233_SAY47,0,PosteriorBulb
4150,53,0,HD233,pm3,e,-266.3047532877598,2017_02_22-HD233_SAY47,0,SidesOfTip
4151,53,0,HD233,pm3,e,-266.3047532877598,2017_02_22-HD233_SAY47,0,Tip
4152,54,0,HD233,pm3,e,-269.653009386926,2017_02_22-HD233_SAY47,0,AnteriorBulb
4153,54,0,HD233,pm3,e,-269.653009386926,2017_02_22-HD233_SAY47,0,PosteriorBulb
4154,54,0,HD233,pm3,e,-269.653009386926,2017_02_22-HD233_SAY47,0,SidesOfTip
4155,54,0,HD233,pm3,e,-269.653009386926,2017_02_22-HD233_SAY47,0,Tip
4156,55,0,HD233,pm3,e,-266.4741829442275,2017_02_22-HD233_SAY47,0,AnteriorBulb
4157,55,0,HD233,pm3,e,-266.4741829442275,2017_02_22-HD233_SAY47,0,PosteriorBulb
4158,55,0,HD233,pm3,e,-266.4741829442275,2017_02_22-HD233_SAY47,0,SidesOfTip
4159,55,0,HD233,pm3,e,-266.4741829442275,2017_02_22-HD233_SAY47,0,Tip
4160,56,0,HD233,pm3,e,-265.3772767138401,2017_02_22-HD233_SAY47,0,AnteriorBulb
4161,56,0,HD233,pm3,e,-265.3772767138401,2017_02_22-HD233_SAY47,0,PosteriorBulb
4162,56,0,HD233,pm3,e,-265.3772767138401,2017_02_22-HD233_SAY47,0,SidesOfTip
4163,56,0,HD233,pm3,e,-265.3772767138401,2017_02_22-HD233_SAY47,0,Tip
4164,57,0,HD233,pm3,e,-270.5729704502724,2017_02_22-HD233_SAY47,0,AnteriorBulb
4165,57,0,HD233,pm3,e,-270.5729704502724,2017_02_22-HD233_SAY47,0,PosteriorBulb
4166,57,0,HD233,pm3,e,-270.5729704502724,2017_02_22-HD233_SAY47,0,SidesOfTip
4167,57,0,HD233,pm3,e,-270.5729704502724,2017_02_22-HD233_SAY47,0,Tip
4168,58,0,HD233,pm3,e,-269.38485683172036,2017_02_22-HD233_SAY47,0,AnteriorBulb
4169,58,0,HD233,pm3,e,-269.38485683172036,2017_02_22-HD233_SAY47,0,PosteriorBulb
4170,58,0,HD233,pm3,e,-269.38485683172036,2017_02_22-HD233_SAY47,0,SidesOfTip
4171,58,0,HD233,pm3,e,-269.38485683172036,2017_02_22-HD233_SAY47,0,Tip
4172,59,0,HD233,pm3,e,-267.0645744776476,2017_02_22-HD233_SAY47,0,AnteriorBulb
