pair_id,region,midline_strategy,movement_region,movement,error,i410_1,i410_2
3,pm3,UD,AnteriorBulb,1,59.1967638904565,7106.4234533657,7136.02694382916
3,pm3,RS,AnteriorBulb,1,55.4130195195408,7106.4234533657,7136.02694382916
3,pm3,RD,AnteriorBulb,1,53.5662643423364,7106.4234533657,7136.02694382916
3,pm3,US,SidesOfTip,0,62.2623387451968,7106.4234533657,7136.02694382916
3,pm3,UD,SidesOfTip,0,59.1967638904565,7106.4234533657,7136.02694382916
3,pm3,RS,SidesOfTip,0,55.4130195195408,7106.4234533657,7136.02694382916
3,pm3,RD,SidesOfTip,0,53.5662643423364,7106.4234533657,7136.02694382916
3,pm3,US,Tip,1,62.2623387451968,7106.4234533657,7136.02694382916
3,pm3,UD,Tip,1,59.1967638904565,7106.4234533657,7136.02694382916
3,pm3,RS,Tip,1,55.4130195195408,7106.4234533657,7136.02694382916
3,pm3,RD,Tip,1,53.5662643423364,7106.4234533657,7136.02694382916
3,pm4,US,PosteriorBulb,1,138.65188225435,8507.78867693178,8640.43844187741
3,pm4,UD,PosteriorBulb,1,132.649764945629,8507.78867693178,8640.43844187741
3,pm4,RS,PosteriorBulb,1,145.222257600178,8507.78867693178,8640.43844187741
3,pm4,RD,PosteriorBulb,1,136.615989156562,8507.78867693178,8640.43844187741
3,pm4,US,AnteriorBulb,1,138.65188225435,8507.78867693178,8640.43844187741
3,pm4,UD,AnteriorBulb,1,132.649764945629,8507.78867693178,8640.43844187741
3,pm4,RS,AnteriorBulb,1,145.222257600178,8507.78867693178,8640.43844187741
3,pm4,RD,AnteriorBulb,1,136.615989156562,8507.78867693178,8640.43844187741
3,pm4,US,SidesOfTip,0,138.65188225435,8507.78867693178,8640.43844187741
3,pm4,UD,SidesOfTip,0,132.649764945629,8507.78867693178,8640.43844187741
3,pm4,RS,SidesOfTip,0,145.222257600178,8507.78867693178,8640.43844187741
3,pm4,RD,SidesOfTip,0,136.615989156562,8507.78867693178,8640.43844187741
3,pm4,US,Tip,1,138.65188225435,8507.78867693178,8640.43844187741
3,pm4,UD,Tip,1,132.649764945629,8507.78867693178,8640.43844187741
3,pm4,RS,Tip,1,145.222257600178,8507.78867693178,8640.43844187741
3,pm4,RD,Tip,1,136.615989156562,8507.78867693178,8640.43844187741
3,pm5,US,PosteriorBulb,1,47.4782444335322,4087.09923178747,4118.20052562314
3,pm5,UD,PosteriorBulb,1,56.5016985047524,4087.09923178747,4118.20052562314
3,pm5,RS,PosteriorBulb,1,36.2444457643449,4087.09923178747,4118.20052562314
3,pm5,RD,PosteriorBulb,1,45.7098679014404,4087.09923178747,4118.20052562314
3,pm5,US,AnteriorBulb,1,47.4782444335322,4087.09923178747,4118.20052562314
3,pm5,UD,AnteriorBulb,1,56.5016985047524,4087.09923178747,4118.20052562314
3,pm5,RS,AnteriorBulb,1,36.2444457643449,4087.09923178747,4118.20052562314
3,pm5,RD,AnteriorBulb,1,45.7098679014404,4087.09923178747,4118.20052562314
3,pm5,US,SidesOfTip,0,47.4782444335322,4087.09923178747,4118.20052562314
3,pm5,UD,SidesOfTip,0,56.5016985047524,4087.09923178747,4118.20052562314
3,pm5,RS,SidesOfTip,0,36.2444457643449,4087.09923178747,4118.20052562314
3,pm5,RD,SidesOfTip,0,45.7098679014404,4087.09923178747,4118.20052562314
3,pm5,US,Tip,1,47.4782444335322,4087.09923178747,4118.20052562314
3,pm5,UD,Tip,1,56.5016985047524,4087.09923178747,4118.20052562314
3,pm5,RS,Tip,1,36.2444457643449,4087.09923178747,4118.20052562314
3,pm5,RD,Tip,1,45.7098679014404,4087.09923178747,4118.20052562314
3,pm6,US,PosteriorBulb,1,65.7319085470879,7056.54117075372,7078.07524477843
3,pm6,UD,PosteriorBulb,1,49.821168749647,7056.54117075372,7078.07524477843
3,pm6,RS,PosteriorBulb,1,54.4001357672281,7056.54117075372,7078.07524477843
3,pm6,RD,PosteriorBulb,1,34.943344539644,7056.54117075372,7078.07524477843
3,pm6,US,AnteriorBulb,1,65.7319085470879,7056.54117075372,7078.07524477843
3,pm6,UD,AnteriorBulb,1,49.821168749647,7056.54117075372,7078.07524477843
3,pm6,RS,AnteriorBulb,1,54.4001357672281,7056.54117075372,7078.07524477843
3,pm6,RD,AnteriorBulb,1,34.943344539644,7056.54117075372,7078.07524477843
3,pm6,US,SidesOfTip,0,65.7319085470879,7056.54117075372,7078.07524477843
3,pm6,UD,SidesOfTip,0,49.821168749647,7056.54117075372,7078.07524477843
3,pm6,RS,SidesOfTip,0,54.4001357672281,7056.54117075372,7078.07524477843
3,pm6,RD,SidesOfTip,0,34.943344539644,7056.54117075372,7078.07524477843
3,pm6,US,Tip,1,65.7319085470879,7056.54117075372,7078.07524477843
3,pm6,UD,Tip,1,49.821168749647,7056.54117075372,7078.07524477843
3,pm6,RS,Tip,1,54.4001357672281,7056.54117075372,7078.07524477843
3,pm6,RD,Tip,1,34.943344539644,7056.54117075372,7078.07524477843
3,pm7,US,PosteriorBulb,1,96.9668932934424,10490.2203209626,10541.0890403846
3,pm7,UD,PosteriorBulb,1,80.4382456088019,10490.2203209626,10541.0890403846
3,pm7,RS,PosteriorBulb,1,67.7643632333358,10490.2203209626,10541.0890403846
3,pm7,RD,PosteriorBulb,1,54.2660359229413,10490.2203209626,10541.0890403846
3,pm7,US,AnteriorBulb,1,96.9668932934424,10490.2203209626,10541.0890403846
3,pm7,UD,AnteriorBulb,1,80.4382456088019,10490.2203209626,10541.0890403846
3,pm7,RS,AnteriorBulb,1,67.7643632333358,10490.2203209626,10541.0890403846
3,pm7,RD,AnteriorBulb,1,54.2660359229413,10490.2203209626,10541.0890403846
3,pm7,US,SidesOfTip,0,96.9668932934424,10490.2203209626,10541.0890403846
3,pm7,UD,SidesOfTip,0,80.4382456088019,10490.2203209626,10541.0890403846
3,pm7,RS,SidesOfTip,0,67.7643632333358,10490.2203209626,10541.0890403846
3,pm7,RD,SidesOfTip,0,54.2660359229413,10490.2203209626,10541.0890403846
3,pm7,US,Tip,1,96.9668932934424,10490.2203209626,10541.0890403846
3,pm7,UD,Tip,1,80.4382456088019,10490.2203209626,10541.0890403846
3,pm7,RS,Tip,1,67.7643632333358,10490.2203209626,10541.0890403846
3,pm7,RD,Tip,1,54.2660359229413,10490.2203209626,10541.0890403846
3,medial_axis,US,PosteriorBulb,1,78.9644092024248,6333.10434253595,6382.81934092314
3,medial_axis,UD,PosteriorBulb,1,78.5608349807168,6333.10434253595,6382.81934092314
3,medial_axis,RS,PosteriorBulb,1,64.4728877864501,6333.10434253595,6382.81934092314
3,medial_axis,RD,PosteriorBulb,1,61.5508003839423,6333.10434253595,6382.81934092314
3,medial_axis,US,AnteriorBulb,1,78.9644092024248,6333.10434253595,6382.81934092314
3,medial_axis,UD,AnteriorBulb,1,78.5608349807168,6333.10434253595,6382.81934092314
3,medial_axis,RS,AnteriorBulb,1,64.4728877864501,6333.10434253595,6382.81934092314
3,medial_axis,RD,AnteriorBulb,1,61.5508003839423,6333.10434253595,6382.81934092314
3,medial_axis,US,SidesOfTip,0,78.9644092024248,6333.10434253595,6382.81934092314
3,medial_axis,UD,SidesOfTip,0,78.5608349807168,6333.10434253595,6382.81934092314
3,medial_axis,RS,SidesOfTip,0,64.4728877864501,6333.10434253595,6382.81934092314
3,medial_axis,RD,SidesOfTip,0,61.5508003839423,6333.10434253595,6382.81934092314
3,medial_axis,US,Tip,1,78.9644092024248,6333.10434253595,6382.81934092314
3,medial_axis,UD,Tip,1,78.5608349807168,6333.10434253595,6382.81934092314
3,medial_axis,RS,Tip,1,64.4728877864501,6333.10434253595,6382.81934092314
3,medial_axis,RD,Tip,1,61.5508003839423,6333.10434253595,6382.81934092314
3,pharynx,US,PosteriorBulb,1,76.2776541227068,6097.25897089396,6144.24729209993
3,pharynx,UD,PosteriorBulb,1,75.1737254474436,6097.25897089396,6144.24729209993
3,pharynx,RS,PosteriorBulb,1,62.921740558989,6097.25897089396,6144.24729209993
3,pharynx,RD,PosteriorBulb,1,59.5469612339306,6097.25897089396,6144.24729209993
3,pharynx,US,AnteriorBulb,1,76.2776541227068,6097.25897089396,6144.24729209993
3,pharynx,UD,AnteriorBulb,1,75.1737254474436,6097.25897089396,6144.24729209993
3,pharynx,RS,AnteriorBulb,1,62.921740558989,6097.25897089396,6144.24729209993
3,pharynx,RD,AnteriorBulb,1,59.5469612339306,6097.25897089396,6144.24729209993
3,pharynx,US,SidesOfTip,0,76.2776541227068,6097.25897089396,6144.24729209993
3,pharynx,UD,SidesOfTip,0,75.1737254474436,6097.25897089396,6144.24729209993
3,pharynx,RS,SidesOfTip,0,62.921740558989,6097.25897089396,6144.24729209993
3,pharynx,RD,SidesOfTip,0,59.5469612339306,6097.25897089396,6144.24729209993
3,pharynx,US,Tip,1,76.2776541227068,6097.25897089396,6144.24729209993
3,pharynx,UD,Tip,1,75.1737254474436,6097.25897089396,6144.24729209993
3,pharynx,RS,Tip,1,62.921740558989,6097.25897089396,6144.24729209993
3,pharynx,RD,Tip,1,59.5469612339306,6097.25897089396,6144.24729209993
4,postPM3,US,PosteriorBulb,1,66.366687440589,3970.77136330513,3982.48644546106
4,postPM3,UD,PosteriorBulb,1,72.302197625139,3970.77136330513,3982.48644546106
4,postPM3,RS,PosteriorBulb,1,40.7225153409101,3970.77136330513,3982.48644546106
4,postPM3,RD,PosteriorBulb,1,56.5018441073309,3970.77136330513,3982.48644546106
4,postPM3,US,AnteriorBulb,0,66.366687440589,3970.77136330513,3982.48644546106
4,postPM3,UD,AnteriorBulb,0,72.302197625139,3970.77136330513,3982.48644546106
4,postPM3,RS,AnteriorBulb,0,40.7225153409101,3970.77136330513,3982.48644546106
4,postPM3,RD,AnteriorBulb,0,56.5018441073309,3970.77136330513,3982.48644546106
4,postPM3,US,SidesOfTip,0,66.366687440589,3970.77136330513,3982.48644546106
4,postPM3,UD,SidesOfTip,0,72.302197625139,3970.77136330513,3982.48644546106
4,postPM3,RS,SidesOfTip,0,40.7225153409101,3970.77136330513,3982.48644546106
4,postPM3,RD,SidesOfTip,0,56.5018441073309,3970.77136330513,3982.48644546106
4,postPM3,US,Tip,1,66.366687440589,3970.77136330513,3982.48644546106
4,postPM3,UD,Tip,1,72.302197625139,3970.77136330513,3982.48644546106
4,postPM3,RS,Tip,1,40.7225153409101,3970.77136330513,3982.48644546106
4,postPM3,RD,Tip,1,56.5018441073309,3970.77136330513,3982.48644546106
4,prePM7,US,PosteriorBulb,1,62.3951988612558,3844.07689583229,3856.25248093933
4,prePM7,UD,PosteriorBulb,1,91.9115742459209,3844.07689583229,3856.25248093933
4,prePM7,RS,PosteriorBulb,1,47.1741335763466,3844.07689583229,3856.25248093933
4,prePM7,RD,PosteriorBulb,1,60.3296681465352,3844.07689583229,3856.25248093933
4,prePM7,US,AnteriorBulb,0,62.3951988612558,3844.07689583229,3856.25248093933
4,prePM7,UD,AnteriorBulb,0,91.9115742459209,3844.07689583229,3856.25248093933
4,prePM7,RS,AnteriorBulb,0,47.1741335763466,3844.07689583229,3856.25248093933
4,prePM7,RD,AnteriorBulb,0,60.3296681465352,3844.07689583229,3856.25248093933
4,prePM7,US,SidesOfTip,0,62.3951988612558,3844.07689583229,3856.25248093933
4,prePM7,UD,SidesOfTip,0,91.9115742459209,3844.07689583229,3856.25248093933
4,prePM7,RS,SidesOfTip,0,47.1741335763466,3844.07689583229,3856.25248093933
4,prePM7,RD,SidesOfTip,0,60.3296681465352,3844.07689583229,3856.25248093933
4,prePM7,US,Tip,1,62.3951988612558,3844.07689583229,3856.25248093933
4,prePM7,UD,Tip,1,91.9115742459209,3844.07689583229,3856.25248093933
4,prePM7,RS,Tip,1,47.1741335763466,3844.07689583229,3856.25248093933
4,prePM7,RD,Tip,1,60.3296681465352,3844.07689583229,3856.25248093933
4,pm3,US,PosteriorBulb,1,74.954415215997,7105.20767237668,7175.29369816163
4,pm3,UD,PosteriorBulb,1,80.9829610752721,7105.20767237668,7175.29369816163
4,pm3,RS,PosteriorBulb,1,61.5385543194104,7105.20767237668,7175.29369816163
4,pm3,RD,PosteriorBulb,1,65.8557956052535,7105.20767237668,7175.29369816163
4,pm3,US,AnteriorBulb,0,74.954415215997,7105.20767237668,7175.29369816163
4,pm3,UD,AnteriorBulb,0,80.9829610752721,7105.20767237668,7175.29369816163
4,pm3,RS,AnteriorBulb,0,61.5385543194104,7105.20767237668,7175.29369816163
4,pm3,RD,AnteriorBulb,0,65.8557956052535,7105.20767237668,7175.29369816163
4,pm3,US,SidesOfTip,0,74.954415215997,7105.20767237668,7175.29369816163
4,pm3,UD,SidesOfTip,0,80.9829610752721,7105.20767237668,7175.29369816163
4,pm3,RS,SidesOfTip,0,61.5385543194104,7105.20767237668,7175.29369816163
4,pm3,RD,SidesOfTip,0,65.8557956052535,7105.20767237668,7175.29369816163
4,pm3,US,Tip,1,74.954415215997,7105.20767237668,7175.29369816163
4,pm3,UD,Tip,1,80.9829610752721,7105.20767237668,7175.29369816163
4,pm3,RS,Tip,1,61.5385543194104,7105.20767237668,7175.29369816163
4,pm3,RD,Tip,1,65.8557956052535,7105.20767237668,7175.29369816163
4,pm4,US,PosteriorBulb,1,83.5522053222702,8530.92742846141,8661.33054320276
4,pm4,UD,PosteriorBulb,1,131.506530748673,8530.92742846141,8661.33054320276
4,pm4,RS,PosteriorBulb,1,58.8238663323986,8530.92742846141,8661.33054320276
4,pm4,RD,PosteriorBulb,1,122.577075461789,8530.92742846141,8661.33054320276
4,pm4,US,AnteriorBulb,0,83.5522053222702,8530.92742846141,8661.33054320276
4,pm4,UD,AnteriorBulb,0,131.506530748673,8530.92742846141,8661.33054320276
4,pm4,RS,AnteriorBulb,0,58.8238663323986,8530.92742846141,8661.33054320276
4,pm4,RD,AnteriorBulb,0,122.577075461789,8530.92742846141,8661.33054320276
4,pm4,US,SidesOfTip,0,83.5522053222702,8530.92742846141,8661.33054320276
4,pm4,UD,SidesOfTip,0,131.506530748673,8530.92742846141,8661.33054320276
4,pm4,RS,SidesOfTip,0,58.8238663323986,8530.92742846141,8661.33054320276
4,pm4,RD,SidesOfTip,0,122.577075461789,8530.92742846141,8661.33054320276
4,pm4,US,Tip,1,83.5522053222702,8530.92742846141,8661.33054320276
4,pm4,UD,Tip,1,131.506530748673,8530.92742846141,8661.33054320276
4,pm4,RS,Tip,1,58.8238663323986,8530.92742846141,8661.33054320276
4,pm4,RD,Tip,1,122.577075461789,8530.92742846141,8661.33054320276
4,pm5,US,PosteriorBulb,1,82.9866943445221,4098.02999919016,4146.18120828103
4,pm5,UD,PosteriorBulb,1,70.1656805275263,4098.02999919016,4146.18120828103
4,pm5,RS,PosteriorBulb,1,62.3187993693234,4098.02999919016,4146.18120828103
4,pm5,RD,PosteriorBulb,1,56.4070869805283,4098.02999919016,4146.18120828103
4,pm5,US,AnteriorBulb,0,82.9866943445221,4098.02999919016,4146.18120828103
4,pm5,UD,AnteriorBulb,0,70.1656805275263,4098.02999919016,4146.18120828103
4,pm5,RS,AnteriorBulb,0,62.3187993693234,4098.02999919016,4146.18120828103
4,pm5,RD,AnteriorBulb,0,56.4070869805283,4098.02999919016,4146.18120828103
4,pm5,US,SidesOfTip,0,82.9866943445221,4098.02999919016,4146.18120828103
4,pm5,UD,SidesOfTip,0,70.1656805275263,4098.02999919016,4146.18120828103
4,pm5,RS,SidesOfTip,0,62.3187993693234,4098.02999919016,4146.18120828103
4,pm5,RD,SidesOfTip,0,56.4070869805283,4098.02999919016,4146.18120828103
4,pm5,US,Tip,1,82.9866943445221,4098.02999919016,4146.18120828103
4,pm5,UD,Tip,1,70.1656805275263,4098.02999919016,4146.18120828103
4,pm5,RS,Tip,1,62.3187993693234,4098.02999919016,4146.18120828103
4,pm5,RD,Tip,1,56.4070869805283,4098.02999919016,4146.18120828103
4,pm6,US,PosteriorBulb,1,83.0976718754998,6988.37673954965,7083.99511102707
4,pm6,UD,PosteriorBulb,1,98.3895322471991,6988.37673954965,7083.99511102707
4,pm6,RS,PosteriorBulb,1,86.4487735083129,6988.37673954965,7083.99511102707
4,pm6,RD,PosteriorBulb,1,100.300668292962,6988.37673954965,7083.99511102707
4,pm6,US,AnteriorBulb,0,83.0976718754998,6988.37673954965,7083.99511102707
4,pm6,UD,AnteriorBulb,0,98.3895322471991,6988.37673954965,7083.99511102707
4,pm6,RS,AnteriorBulb,0,86.4487735083129,6988.37673954965,7083.99511102707
4,pm6,RD,AnteriorBulb,0,100.300668292962,6988.37673954965,7083.99511102707
4,pm6,US,SidesOfTip,0,83.0976718754998,6988.37673954965,7083.99511102707
4,pm6,UD,SidesOfTip,0,98.3895322471991,6988.37673954965,7083.99511102707
4,pm6,RS,SidesOfTip,0,86.4487735083129,6988.37673954965,7083.99511102707
4,pm6,RD,SidesOfTip,0,100.300668292962,6988.37673954965,7083.99511102707
4,pm6,US,Tip,1,83.0976718754998,6988.37673954965,7083.99511102707
4,pm6,UD,Tip,1,98.3895322471991,6988.37673954965,7083.99511102707
4,pm6,RS,Tip,1,86.4487735083129,6988.37673954965,7083.99511102707
4,pm6,RD,Tip,1,100.300668292962,6988.37673954965,7083.99511102707
4,pm7,US,PosteriorBulb,1,56.8195141215199,10576.2777445309,10640.7478870186
4,pm7,UD,PosteriorBulb,1,198.939094175211,10576.2777445309,10640.7478870186
4,pm7,RS,PosteriorBulb,1,16.3152091447527,10576.2777445309,10640.7478870186
4,pm7,RD,PosteriorBulb,1,110.284241203822,10576.2777445309,10640.7478870186
4,pm7,US,AnteriorBulb,0,56.8195141215199,10576.2777445309,10640.7478870186
4,pm7,UD,AnteriorBulb,0,198.939094175211,10576.2777445309,10640.7478870186
4,pm7,RS,AnteriorBulb,0,16.3152091447527,10576.2777445309,10640.7478870186
4,pm7,RD,AnteriorBulb,0,110.284241203822,10576.2777445309,10640.7478870186
4,pm7,US,SidesOfTip,0,56.8195141215199,10576.2777445309,10640.7478870186
4,pm7,UD,SidesOfTip,0,198.939094175211,10576.2777445309,10640.7478870186
4,pm7,RS,SidesOfTip,0,16.3152091447527,10576.2777445309,10640.7478870186
4,pm7,RD,SidesOfTip,0,110.284241203822,10576.2777445309,10640.7478870186
4,pm7,US,Tip,1,56.8195141215199,10576.2777445309,10640.7478870186
4,pm7,UD,Tip,1,198.939094175211,10576.2777445309,10640.7478870186
4,pm7,RS,Tip,1,16.3152091447527,10576.2777445309,10640.7478870186
4,pm7,RD,Tip,1,110.284241203822,10576.2777445309,10640.7478870186
4,medial_axis,US,PosteriorBulb,1,76.3472614907993,6354.48618604919,6421.09793519743
4,medial_axis,UD,PosteriorBulb,1,95.9376863009013,6354.48618604919,6421.09793519743
4,medial_axis,RS,PosteriorBulb,1,58.2181927867665,6354.48618604919,6421.09793519743
4,medial_axis,RD,PosteriorBulb,1,78.001831166856,6354.48618604919,6421.09793519743
4,medial_axis,US,AnteriorBulb,0,76.3472614907993,6354.48618604919,6421.09793519743
4,medial_axis,UD,AnteriorBulb,0,95.9376863009013,6354.48618604919,6421.09793519743
4,medial_axis,RS,AnteriorBulb,0,58.2181927867665,6354.48618604919,6421.09793519743
4,medial_axis,RD,AnteriorBulb,0,78.001831166856,6354.48618604919,6421.09793519743
4,medial_axis,US,SidesOfTip,0,76.3472614907993,6354.48618604919,6421.09793519743
4,medial_axis,UD,SidesOfTip,0,95.9376863009013,6354.48618604919,6421.09793519743
4,medial_axis,RS,SidesOfTip,0,58.2181927867665,6354.48618604919,6421.09793519743
4,medial_axis,RD,SidesOfTip,0,78.001831166856,6354.48618604919,6421.09793519743
4,medial_axis,US,Tip,1,76.3472614907993,6354.48618604919,6421.09793519743
4,medial_axis,UD,Tip,1,95.9376863009013,6354.48618604919,6421.09793519743
4,medial_axis,RS,Tip,1,58.2181927867665,6354.48618604919,6421.09793519743
4,medial_axis,RD,Tip,1,78.001831166856,6354.48618604919,6421.09793519743
4,pharynx,US,PosteriorBulb,1,74.7781029426639,6117.05386150197,6181.07189200138
4,pharynx,UD,PosteriorBulb,1,92.3174064124269,6117.05386150197,6181.07189200138
4,pharynx,RS,PosteriorBulb,1,56.0640333572717,6117.05386150197,6181.07189200138
4,pharynx,RD,PosteriorBulb,1,74.9079972068728,6117.05386150197,6181.07189200138
4,pharynx,US,AnteriorBulb,0,74.7781029426639,6117.05386150197,6181.07189200138
4,pharynx,UD,AnteriorBulb,0,92.3174064124269,6117.05386150197,6181.07189200138
4,pharynx,RS,AnteriorBulb,0,56.0640333572717,6117.05386150197,6181.07189200138
4,pharynx,RD,AnteriorBulb,0,74.9079972068728,6117.05386150197,6181.07189200138
4,pharynx,US,SidesOfTip,0,74.7781029426639,6117.05386150197,6181.07189200138
4,pharynx,UD,SidesOfTip,0,92.3174064124269,6117.05386150197,6181.07189200138
4,pharynx,RS,SidesOfTip,0,56.0640333572717,6117.05386150197,6181.07189200138
4,pharynx,RD,SidesOfTip,0,74.9079972068728,6117.05386150197,6181.07189200138
4,pharynx,US,Tip,1,74.7781029426639,6117.05386150197,6181.07189200138
4,pharynx,UD,Tip,1,92.3174064124269,6117.05386150197,6181.07189200138
4,pharynx,RS,Tip,1,56.0640333572717,6117.05386150197,6181.07189200138
4,pharynx,RD,Tip,1,74.9079972068728,6117.05386150197,6181.07189200138
5,postPM3,US,PosteriorBulb,0,39.6816980161247,3944.19098620439,3896.71698901345
5,postPM3,UD,PosteriorBulb,0,51.1920299316246,3944.19098620439,3896.71698901345
5,postPM3,RS,PosteriorBulb,0,25.6041482667009,3944.19098620439,3896.71698901345
5,postPM3,RD,PosteriorBulb,0,29.8974319797728,3944.19098620439,3896.71698901345
5,postPM3,US,AnteriorBulb,0,39.6816980161247,3944.19098620439,3896.71698901345
5,postPM3,UD,AnteriorBulb,0,51.1920299316246,3944.19098620439,3896.71698901345
5,postPM3,RS,AnteriorBulb,0,25.6041482667009,3944.19098620439,3896.71698901345
5,postPM3,RD,AnteriorBulb,0,29.8974319797728,3944.19098620439,3896.71698901345
5,postPM3,US,SidesOfTip,0,39.6816980161247,3944.19098620439,3896.71698901345
5,postPM3,UD,SidesOfTip,0,51.1920299316246,3944.19098620439,3896.71698901345
5,postPM3,RS,SidesOfTip,0,25.6041482667009,3944.19098620439,3896.71698901345
5,postPM3,RD,SidesOfTip,0,29.8974319797728,3944.19098620439,3896.71698901345
5,postPM3,US,Tip,0,39.6816980161247,3944.19098620439,3896.71698901345
5,postPM3,UD,Tip,0,51.1920299316246,3944.19098620439,3896.71698901345
5,postPM3,RS,Tip,0,25.6041482667009,3944.19098620439,3896.71698901345
5,postPM3,RD,Tip,0,29.8974319797728,3944.19098620439,3896.71698901345
5,prePM7,US,PosteriorBulb,0,24.8332818541702,3759.27989752397,3767.5590611475
5,prePM7,UD,PosteriorBulb,0,16.7665674667503,3759.27989752397,3767.5590611475
5,prePM7,RS,PosteriorBulb,0,17.8219079419123,3759.27989752397,3767.5590611475
5,prePM7,RD,PosteriorBulb,0,24.5012328734726,3759.27989752397,3767.5590611475
5,prePM7,US,AnteriorBulb,0,24.8332818541702,3759.27989752397,3767.5590611475
5,prePM7,UD,AnteriorBulb,0,16.7665674667503,3759.27989752397,3767.5590611475
5,prePM7,RS,AnteriorBulb,0,17.8219079419123,3759.27989752397,3767.5590611475
5,prePM7,RD,AnteriorBulb,0,24.5012328734726,3759.27989752397,3767.5590611475
5,prePM7,US,SidesOfTip,0,24.8332818541702,3759.27989752397,3767.5590611475
5,prePM7,UD,SidesOfTip,0,16.7665674667503,3759.27989752397,3767.5590611475
5,prePM7,RS,SidesOfTip,0,17.8219079419123,3759.27989752397,3767.5590611475
5,prePM7,RD,SidesOfTip,0,24.5012328734726,3759.27989752397,3767.5590611475
