pair_id,region,midline_strategy,error,i410_1,i410_2
8,pm3,WD,61.3160969944975,7320.26268972512,7258.94659273063
8,pm3,FN,5.49692168546644,7183.92782624365,7178.43090455818
8,postPM3,US,3.10851559949159,3692.13626048621,3689.02774488672
8,postPM3,UD,-0.230713279367516,3692.13626048621,3692.36697376558
8,postPM3,RS,1.20735017921322,3690.50853288487,3689.30118270565
8,postPM3,RD,7.06372372357062,3690.50853288487,3683.4448091613
8,postPM3,WD,28.2218786695981,3644.19494740655,3615.97306873696
8,postPM3,FN,-1.62772760134089,3690.50853288487,3692.13626048621
8,medialAxis,US,32.7633472083452,6448.47548925813,6415.71214204978
8,medialAxis,UD,31.5851369007358,6448.47548925813,6416.89035235739
8,medialAxis,RS,42.6555318860925,6448.93175920383,6406.27622731774
8,medialAxis,RD,38.753814735402,6448.93175920383,6410.17794446842
8,medialAxis,WD,78.5351488886703,6388.05903339614,6309.52388450747
8,medialAxis,FN,0.456269945697496,6448.93175920383,6448.47548925813
8,pharynx,US,29.648143999315,6261.21376383749,6231.56561983817
8,pharynx,UD,30.8097837729641,6261.21376383749,6230.40398006453
8,pharynx,RS,39.1982145406749,6261.21376383751,6222.01554929683
8,pharynx,RD,37.6119422853487,6261.21376383751,6223.60182155215
8,pharynx,WD,76.8197457483721,6203.31936773952,6126.49962199115
8,pharynx,FN,1.17734089144506e-11,6261.21376383751,6261.21376383749
9,prePM7,US,-70.6426890284108,5259.02919189221,5329.67188092063
9,prePM7,UD,-47.2938900879177,5259.02919189221,5306.32308198013
9,prePM7,RS,-23.848812313037,5344.02977077219,5367.87858308523
9,prePM7,RD,-11.0301257010636,5344.02977077219,5355.05989647325
9,prePM7,WD,-32.6479088942805,4593.99941579795,4626.64732469224
9,prePM7,FN,85.0005788799761,5344.02977077219,5259.02919189221
9,pm7,US,-0.604094397543771,10269.6933972895,10270.297491687
9,pm7,UD,27.4992913043809,10269.6933972895,10242.1941059851
9,pm7,RS,-31.1418173071935,10187.0217972125,10218.1636145197
9,pm7,RD,-3.02811646914371,10187.0217972125,10190.0499136817
9,pm7,WD,-59.0940002262304,9834.73333633649,9893.82733656272
9,pm7,FN,-82.6716000769635,10187.0217972125,10269.6933972895
9,pm6,US,-15.1860000085138,6619.50900187404,6634.69500188255
9,pm6,UD,5.02126994926812,6619.50900187404,6614.48773192477
9,pm6,RS,-38.3664079770437,6614.54421044069,6652.91061841773
9,pm6,RD,-22.7379706869216,6614.54421044069,6637.28218112761
9,pm6,WD,-1.31288579063374,7151.79379413718,7153.10667992781
9,pm6,FN,-4.96479143335398,6614.54421044069,6619.50900187404
9,pm5,US,-30.5838993406701,4032.93881109856,4063.52271043923
9,pm5,UD,-34.3417314282652,4032.93881109856,4067.28054252683
9,pm5,RS,-19.0599988170748,4036.82880714925,4055.88880596633
9,pm5,RD,-22.0332142947444,4036.82880714925,4058.862021444
9,pm5,WD,-30.88147307282,3889.85392171386,3920.73539478668
9,pm5,FN,3.88999605069279,4036.82880714925,4032.93881109856
9,pm4,US,-54.1288821574419,8547.11088345892,8601.23976561637
9,pm4,UD,-66.5152360734786,8547.11088345892,8613.62611953241
9,pm4,RS,-53.0552540086045,8535.8024675621,8588.8577215707
9,pm4,RD,-63.0329194059463,8535.8024675621,8598.83538696804
9,pm4,WD,-111.455194992263,8373.7759858108,8485.23118080306
9,pm4,FN,-11.3084158968289,8535.8024675621,8547.11088345892
9,pm3,US,-15.3787882367275,7092.72474093499,7108.10352917172
9,pm3,UD,-24.7445950582199,7092.72474093499,7117.46933599321
9,pm3,RS,-21.178153843373,7099.87263413151,7121.05078797488
9,pm3,RD,-34.3803739733581,7099.87263413151,7134.25300810487
9,pm3,WD,-36.7449890709466,7247.60133895456,7284.3463280255
9,pm3,FN,7.14789319652122,7099.87263413151,7092.72474093499
9,postPM3,US,-8.12562026651244,3758.02076199305,3766.14638225956
9,postPM3,UD,19.3802621759576,3758.02076199305,3738.64049981709
9,postPM3,RS,-11.4336136876654,3743.76890808892,3755.20252177659
9,postPM3,RD,-4.55967489623453,3743.76890808892,3748.32858298516
9,postPM3,WD,2.17829604733183,3730.53777787188,3728.35948182454
9,postPM3,FN,-14.2518539041237,3743.76890808892,3758.02076199305
9,medialAxis,US,-23.9209249473482,6388.73029686923,6412.65122181657
9,medialAxis,UD,-22.6926576227218,6388.73029686923,6411.42295449194
9,medialAxis,RS,-23.6267000802897,6389.28072269455,6412.90742277484
9,medialAxis,RD,-25.0530212844709,6389.28072269455,6414.33374397902
9,medialAxis,WD,-38.2235774634219,6325.35635964452,6363.57993710794
9,medialAxis,FN,0.550425825325931,6389.28072269455,6388.73029686923
9,pharynx,US,-22.8985746170134,6208.25290108791,6231.15147570492
9,pharynx,UD,-21.1311809668377,6208.25290108791,6229.38408205474
9,pharynx,RS,-22.3110246351179,6208.25290108793,6230.56392572304
9,pharynx,RD,-23.546489479595,6208.25290108793,6231.79939056752
9,pharynx,WD,-35.3162714762583,6146.22782872443,6181.54410020069
9,pharynx,FN,1.229636836797e-11,6208.25290108793,6208.25290108791
10,prePM7,US,72.5331356524159,5320.72922453969,5248.19608888728
10,prePM7,UD,97.3150552048553,5320.72922453969,5223.41416933484
10,prePM7,RS,44.5808801889978,5403.87440431887,5359.29352412987
10,prePM7,RD,74.1124602345864,5403.87440431887,5329.76194408429
10,prePM7,WD,33.7255209473575,4556.94570166424,4523.22018071688
10,prePM7,FN,83.1451797791798,5403.87440431887,5320.72922453969
10,pm7,US,-47.9780680023897,10350.1521738052,10398.1302418076
10,pm7,UD,21.3673353016766,10350.1521738052,10328.7848385036
10,pm7,RS,-35.7477512656738,10265.4447848803,10301.192536146
10,pm7,RD,33.1481183990143,10265.4447848803,10232.2966664813
10,pm7,WD,-385.349099828417,9715.79528875594,10101.1443885844
10,pm7,FN,-84.7073889249388,10265.4447848803,10350.1521738052
10,pm6,US,-37.0534501686891,6679.26793699995,6716.32138716864
10,pm6,UD,15.950745527345,6679.26793699995,6663.31719147261
10,pm6,RS,-21.280572470757,6677.35117096969,6698.63174344045
10,pm6,RD,33.1076859688936,6677.35117096969,6644.2434850008
10,pm6,WD,-122.425102676689,7229.08487775161,7351.5099804283
10,pm6,FN,-1.91676603026349,6677.35117096969,6679.26793699995
10,pm5,US,21.4027421803445,4081.06341209114,4059.66066991079
10,pm5,UD,22.2861260556784,4081.06341209114,4058.77728603546
10,pm5,RS,5.09428587276935,4081.1428503774,4076.04856450463
10,pm5,RD,10.1899738468567,4081.1428503774,4070.95287653054
10,pm5,WD,9.29369214025948,3941.53313144866,3932.2394393084
10,pm5,FN,0.0794382862584371,4081.1428503774,4081.06341209114
10,pm4,US,28.717032684959,8670.41176413505,8641.69473145009
10,pm4,UD,28.0926552375533,8670.41176413505,8642.3191088975
10,pm4,RS,5.91191416791197,8660.42299048787,8654.51107631996
10,pm4,RD,11.8673797116683,8660.42299048787,8648.5556107762
10,pm4,WD,-64.495134655193,8318.14215858999,8382.63729324518
10,pm4,FN,-9.98877364718275,8660.42299048787,8670.41176413505
10,pm3,US,23.8941483817944,7182.45765985511,7158.56351147331
10,pm3,UD,27.2970991470679,7182.45765985511,7155.16056070804
10,pm3,RS,18.0649035504882,7185.09394171633,7167.02903816585
10,pm3,RD,24.9627783848602,7185.09394171633,7160.13116333147
10,pm3,WD,-29.5357382381307,7307.29290497063,7336.82864320876
10,pm3,FN,2.63628186122143,7185.09394171633,7182.45765985511
10,postPM3,US,-16.8023642653469,3766.15550107663,3782.95786534198
10,postPM3,UD,13.7125390363724,3766.15550107663,3752.44296204026
10,postPM3,RS,-5.57149670482677,3754.69072230298,3760.26221900781
10,postPM3,RD,24.6368674814656,3754.69072230298,3730.05385482151
10,postPM3,WD,-86.8761882572099,3754.04678685747,3840.92297511468
10,postPM3,FN,-11.4647787736516,3754.69072230298,3766.15550107663
10,medialAxis,US,9.95471328725779,6454.94316580614,6444.98845251889
10,medialAxis,UD,21.305063592723,6454.94316580614,6433.63810221343
10,medialAxis,RS,0.226148937902002,6455.27700965617,6455.05086071827
10,medialAxis,RD,15.8666547559233,6455.27700965617,6439.41035490024
10,medialAxis,WD,-62.4032539023946,6345.17885478589,6407.58210868828
10,medialAxis,FN,0.333843850025996,6455.27700965617,6454.94316580614
10,pharynx,US,9.62120112767725,6269.92813254931,6260.30693142163
10,pharynx,UD,22.471603270607,6269.92813254931,6247.4565292787
10,pharynx,RS,0.9011744895048,6269.92813254932,6269.02695805981
10,pharynx,RD,17.5769222716022,6269.92813254932,6252.35121027771
10,pharynx,WD,-61.1313862001472,6164.21934401764,6225.35073021778
10,pharynx,FN,1.1959855328314e-11,6269.92813254932,6269.92813254931
11,prePM7,US,205.706918581909,5098.5969949698,4892.89007638789
11,prePM7,UD,175.100651105452,5098.5969949698,4923.49634386435
11,prePM7,RS,10.743766723855,5186.26287423566,5175.51910751181
11,prePM7,RD,11.6118923131193,5186.26287423566,5174.65098192254
11,prePM7,WD,-89.7730739090205,4498.13722980529,4587.91030371431
11,prePM7,FN,87.6658792658654,5186.26287423566,5098.5969949698
11,pm7,US,206.900897826416,10192.9561355297,9986.05523770325
11,pm7,UD,209.116969544663,10192.9561355297,9983.839165985
11,pm7,RS,276.731035467789,10101.2274594457,9824.49642397793
11,pm7,RD,270.482237170875,10101.2274594457,9830.74522227484
11,pm7,WD,88.603890786012,10247.3552083263,10158.7513175403
11,pm7,FN,-91.7286760839466,10101.2274594457,10192.9561355297
11,pm6,US,-40.2889196322525,6700.27745262396,6740.56637225621
11,pm6,UD,-1.6280128495074,6700.27745262396,6701.90546547346
11,pm6,RS,52.0879009674484,6692.89501742071,6640.80711645326
11,pm6,RD,82.5107311303346,6692.89501742071,6610.38428629037
11,pm6,WD,-50.9349459795109,7251.01270249607,7301.94764847559
11,pm6,FN,-7.38243520324772,6692.89501742071,6700.27745262396
11,pm5,US,46.5459208080238,4040.38597476518,3993.84005395716
11,pm5,UD,41.6794712368587,4040.38597476518,3998.70650352832
11,pm5,RS,13.254524944276,4038.43443808731,4025.17991314303
11,pm5,RD,8.46057782202869,4038.43443808731,4029.97386026528
11,pm5,WD,-8.6350276669607,3939.1002036705,3947.73523133747
11,pm5,FN,-1.95153667787209,4038.43443808731,4040.38597476518
11,pm4,US,62.9584598591262,8714.91449299797,8651.95603313884
11,pm4,UD,64.1620499816532,8714.91449299797,8650.75244301631
11,pm4,RS,-63.0774507142252,8701.421131298,8764.49858201223
11,pm4,RD,-64.6738337547303,8701.421131298,8766.09496505273
11,pm4,WD,-133.995153656385,8371.74509843258,8505.74025208897
11,pm4,FN,-13.4933616999632,8701.421131298,8714.91449299797
11,pm3,US,34.7835643386909,7206.8370785266,7172.05351418791
11,pm3,UD,25.6618969145777,7206.8370785266,7181.17518161203
11,pm3,RS,5.10286539569073,7209.31990714532,7204.21704174963
11,pm3,RD,5.04734016073656,7209.31990714532,7204.27256698458
11,pm3,WD,-48.3486390415744,7325.80776507988,7374.15640412146
11,pm3,FN,2.48282861871568,7209.31990714532,7206.8370785266
11,postPM3,US,70.2229765207359,3745.72141058925,3675.49843406852
11,postPM3,UD,41.767202641813,3745.72141058925,3703.95420794744
11,postPM3,RS,-37.1552367287052,3741.24486719787,3778.40010392657
11,postPM3,RD,-42.5364944803147,3741.24486719787,3783.78136167818
11,postPM3,WD,-87.1266092824091,3694.91034057995,3782.03694986236
11,postPM3,FN,-4.4765433913855,3741.24486719787,3745.72141058925
11,medialAxis,US,71.8177971274968,6427.85263303169,6356.03483590419
11,medialAxis,UD,63.3411598194472,6427.85263303169,6364.51147321224
11,medialAxis,RS,23.8440266750166,6428.13660030094,6404.29257362593
11,medialAxis,RD,20.3450468821227,6428.13660030094,6407.79155341882
11,medialAxis,WD,-31.8604654830719,6391.74513766679,6423.60560314987
11,medialAxis,FN,0.283967269255697,6428.13660030094,6427.85263303169
11,pharynx,US,67.8645741572921,6244.15081696102,6176.28624280373
11,pharynx,UD,59.918788903685,6244.15081696102,6184.23202805733
11,pharynx,RS,19.571317601394,6244.15081696103,6224.57949935963
11,pharynx,RD,16.7682073829132,6244.15081696103,6227.38260957812
11,pharynx,WD,-33.5510664722838,6207.66612702025,6241.21719349253
11,pharynx,FN,1.16597220767289e-11,6244.15081696103,6244.15081696102
12,prePM7,US,-100.622001673993,5028.13633613468,5128.75833780867
12,prePM7,UD,24.1179403515803,5028.13633613468,5004.0183957831
12,prePM7,RS,-24.8774190797531,5111.21685283972,5136.09427191947
12,prePM7,RD,16.3515919441763,5111.21685283972,5094.86526089554
12,prePM7,WD,-1.61072027016747,4207.83146476888,4209.44218503905
12,prePM7,FN,83.0805167050429,5111.21685283972,5028.13633613468
12,pm7,US,-16.4105099306935,10335.4393544859,10351.8498644165
12,pm7,UD,-73.7456183159134,10335.4393544859,10409.1849728018
12,pm7,RS,-11.6455159461924,10251.794159711,10263.4396756572
12,pm7,RD,-20.145036633103,10251.794159711,10271.9391963441
12,pm7,WD,39.0316726406061,9800.63078772263,9761.59911508203
12,pm7,FN,-83.6451947748579,10251.794159711,10335.4393544859
12,pm6,US,-15.4113481592241,6660.9016804637,6676.31302862293
12,pm6,UD,-27.8971902665314,6660.9016804637,6688.79887073024
12,pm6,RS,7.45272154014669,6660.93301748249,6653.48029594235
12,pm6,RD,20.1617394801238,6660.93301748249,6640.77127800237
12,pm6,WD,4.60624388493549,7819.27499368593,7814.66874980099
12,pm6,FN,0.0313370187881219,6660.93301748249,6660.9016804637
12,pm5,US,-17.919294650287,4038.39750788759,4056.31680253788
12,pm5,UD,-17.0357385145792,4038.39750788759,4055.43324640217
12,pm5,RS,-8.32197354959339,4038.92544007597,4047.24741362556
12,pm5,RD,-7.86655719793426,4038.92544007597,4046.7919972739
12,pm5,WD,-17.3512602965078,3951.20698264746,3968.55824294396
12,pm5,FN,0.52793218837316,4038.92544007597,4038.39750788759
12,pm4,US,-39.6466177632068,8585.06561479954,8624.71223256274
12,pm4,UD,-12.8314081264984,8585.06561479954,8597.89702292603
12,pm4,RS,-18.6735879067681,8577.15869683912,8595.83228474589
12,pm4,RD,6.99740192579672,8577.15869683912,8570.16129491333
12,pm4,WD,-24.6117474850598,8246.40409807306,8271.01584555812
12,pm4,FN,-7.9069179604146,8577.15869683912,8585.06561479954
12,pm3,US,5.42395506850571,7165.94618567922,7160.52223061072
12,pm3,UD,7.65118900764246,7165.94618567922,7158.29499667158
12,pm3,RS,-40.8330165399748,7167.46485870773,7208.2978752477
12,pm3,RD,-36.4561069687078,7167.46485870773,7203.92096567644
12,pm3,WD,-10.1955288666808,7325.71025256653,7335.90578143321
12,pm3,FN,1.51867302850515,7167.46485870773,7165.94618567922
12,postPM3,US,115.38818823251,3862.76460157775,3747.37641334524
12,postPM3,UD,123.974536039833,3862.76460157775,3738.79006553792
12,postPM3,RS,5.86816713313639,3849.70600470389,3843.83783757076
12,postPM3,RD,16.5834233271589,3849.70600470389,3833.12258137673
12,postPM3,WD,-12.9353930674165,3860.87948206075,3873.81487512817
12,postPM3,FN,-13.0585968738555,3849.70600470389,3862.76460157775
12,medialAxis,US,-11.2974122551859,6407.04406706119,6418.34147931638
12,medialAxis,UD,-4.80113345140788,6407.04406706119,6411.8452005126
12,medialAxis,RS,-17.6778744049121,6406.91270862397,6424.59058302888
12,medialAxis,RD,-11.2370318599686,6406.91270862397,6418.14974048394
12,medialAxis,WD,-9.91982674895614,6373.70586266507,6383.62568941402
12,medialAxis,FN,-0.131358437219497,6406.91270862397,6407.04406706119
12,pharynx,US,-10.0042936673961,6225.23474988025,6235.23904354765
12,pharynx,UD,-1.36518943644276,6225.23474988025,6226.5999393167
12,pharynx,RS,-17.4388484441046,6225.23474988027,6242.67359832437
12,pharynx,RD,-9.17587729351367,6225.23474988027,6234.41062717378
12,pharynx,WD,-7.54445928133369,6195.27674707566,6202.82120635699
12,pharynx,FN,1.21872290037572e-11,6225.23474988027,6225.23474988025
13,prePM7,US,-25.2417846660198,5093.18393417847,5118.42571884449
13,prePM7,UD,-16.9206490823684,5093.18393417847,5110.10458326084
13,prePM7,RS,2.10799352006,5181.78221353727,5179.67422001721
13,prePM7,RD,-0.872168887641391,5181.78221353727,5182.65438242491
13,prePM7,WD,42.939340676801,4624.09827132655,4581.15893064975
13,prePM7,FN,88.5982793587973,5181.78221353727,5093.18393417847
13,pm7,US,-10.6364178404323,10468.74165279,10479.3780706304
13,pm7,UD,10.382911657327,10468.74165279,10458.3587411326
13,pm7,RS,-63.8716484332461,10369.0531269598,10432.9247753931
13,pm7,RD,-48.7820529398873,10369.0531269598,10417.8351798997
13,pm7,WD,-264.522344118644,10036.1070186207,10300.6293627393
13,pm7,FN,-99.6885258301401,10369.0531269598,10468.74165279
13,pm6,US,3.07768203842943,6803.79174818016,6800.71406614173
13,pm6,UD,-14.9770867762388,6803.79174818016,6818.7688349564
13,pm6,RS,-38.7960999914332,6807.71573829186,6846.51183828329
13,pm6,RD,-70.5178203939587,6807.71573829186,6878.23355868582
13,pm6,WD,-102.909732913623,7431.02929767534,7533.93903058896
13,pm6,FN,3.92399011170482,6807.71573829186,6803.79174818016
13,pm5,US,4.4309879907471,4051.5615960214,4047.13060803065
13,pm5,UD,-34.5104864311748,4051.5615960214,4086.07208245258
13,pm5,RS,-3.03776056450626,4049.71287888371,4052.75063944821
13,pm5,RD,-44.2288690526406,4049.71287888371,4093.94174793635
13,pm5,WD,48.624173335561,3930.96309873651,3882.33892540095
13,pm5,FN,-1.84871713769224,4049.71287888371,4051.5615960214
13,pm4,US,-33.0076762153584,8752.90824528827,8785.91592150363
13,pm4,UD,-11.5297073106444,8752.90824528827,8764.43795259891
13,pm4,RS,-51.9512896899537,8719.21613330133,8771.16742299128
13,pm4,RD,-35.2610566908333,8719.21613330133,8754.47718999216
13,pm4,WD,-26.135722840893,8551.54355291364,8577.67927575453
13,pm4,FN,-33.6921119869444,8719.21613330133,8752.90824528827
13,pm3,US,-45.6024127564531,7266.42475783238,7312.02717058883
13,pm3,UD,-48.9438898715235,7266.42475783238,7315.3686477039
13,pm3,RS,-47.6386193758399,7267.48570168649,7315.12432106232
13,pm3,RD,-51.6168168362901,7267.48570168649,7319.10251852278
13,pm3,WD,-46.6221804358414,7386.5278501361,7433.15003057194
13,pm3,FN,1.06094385410757,7267.48570168649,7266.42475783238
13,postPM3,US,-69.8752317854714,3727.09135155778,3796.96658334325
13,postPM3,UD,-78.82363615811,3727.09135155778,3805.91498771589
13,postPM3,RS,-58.7685920312478,3723.57153570956,3782.3401277408
13,postPM3,RD,-64.1532626396585,3723.57153570956,3787.72479834921
13,postPM3,WD,-67.6094058264935,3779.77189372738,3847.38129955387
13,postPM3,FN,-3.51981584821957,3723.57153570956,3727.09135155778
13,medialAxis,US,-18.4253307577615,6477.82896967407,6496.25430043183
13,medialAxis,UD,-26.3032348417609,6477.82896967407,6504.13220451583
13,medialAxis,RS,-30.0592016326602,6478.2853855367,6508.34458716935
13,medialAxis,RD,-42.222210511681,6478.2853855367,6520.50759604838
13,medialAxis,WD,-27.0003770712835,6430.00476664262,6457.00514371391
13,medialAxis,FN,0.456415862629547,6478.2853855367,6477.82896967407
13,pharynx,US,-18.7802755351362,6291.54494863839,6310.32522417353
13,pharynx,UD,-26.0213590542418,6291.54494863839,6317.56630769264
13,pharynx,RS,-29.5997109786883,6291.54494863841,6321.14465961709
13,pharynx,RD,-41.107884212725,6291.54494863841,6332.65283285113
13,pharynx,WD,-27.0686282287528,6247.23580910464,6274.3044373334
13,pharynx,FN,1.24782673083246e-11,6291.54494863841,6291.54494863839
14,prePM7,US,116.128513114331,5163.1096578291,5046.98114471477
14,prePM7,UD,9.23134738270983,5163.1096578291,5153.87831044639
14,prePM7,RS,65.4718027573464,5248.3721125452,5182.90030978785
14,prePM7,RD,60.1646880789685,5248.3721125452,5188.20742446623
14,prePM7,WD,88.0912471048098,4715.74357111025,4627.65232400544
14,prePM7,FN,85.2624547161013,5248.3721125452,5163.1096578291
14,pm7,US,-7.45342428966939,10338.5316070253,10345.985031315
14,pm7,UD,95.6052846111944,10338.5316070253,10242.9263224141
14,pm7,RS,33.986605024478,10240.54199417,10206.5553891455
14,pm7,RD,96.1010638111515,10240.54199417,10144.4409303589
14,pm7,WD,-30.5105228129195,10261.7968422661,10292.307365079
14,pm7,FN,-97.9896128553069,10240.54199417,10338.5316070253
14,pm6,US,58.4805299159082,6711.95693315682,6653.47640324091
14,pm6,UD,121.259358827336,6711.95693315682,6590.69757432948
14,pm6,RS,101.164962783318,6715.54286508627,6614.37790230295
14,pm6,RD,147.868035285267,6715.54286508627,6567.674829801
14,pm6,WD,-29.9433364902007,7512.95005449673,7542.89339098694
